smiles,Kode-1,Kode-2
COc1ccc(cc1OC)c2nnc(n2N)SCC(=O)Nc3ccc(cc3)C(=O)N,C02263587,P13940960
Cc1cc(ccc1OCC(=O)N/N=C/c2ccc(cc2)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)Cl,C09090712,P13945743
COc1ccc(cc1OC)c2nnc(n2N)SCC(=O)Nc3ccc(cc3)S(=O)(=O)N,C09463953,P14495169
CCOc1ccc(cc1)C(=O)Nc2c(nc([nH]c2=O)SCC(=O)Nc3cccc(c3)F)N,C09518168,P14585384
c1cc(ccc1C(=O)N)NC(=O)CSc2ncc(n2CC(=O)NC3CCCC3)CO,C09827601,P15024424
CC(=O)Nc1ccc(c(c1)NC(=O)CNc2cc(ccc2NCCO)[N+](=O)[O-])OC,C10170388,P15488727
CCOC(=O)CNC(=O)CSc1[nH]c(=O)c(c(n1)N)NC(=O)c2ccc(o2)Br,C12033650,P17740527
CCOc1ccc(cc1)NC(=S)NNc2ccc(cc2[N+](=O)[O-])S(=O)(=O)N,C08826444,P19813901
c1cc(ccc1C(=O)NCCCc2c(c([nH]n2)N)C#N)NS(=O)(=O)c3ccc4c(c3)OCCCO4,C09915539,P20423389
COC(=O)c1ccccc1NC(=O)N2CCC[C@H]([C@@H](C2)NC(=O)c3ccc(cc3)OCC(=O)N)O,C15671910,P23651408
CCCCN(c1c(n(c(=O)[nH]c1=O)Cc2ccccc2)N)C(=O)CSc3nnc(n3N)C4CC4,C18273695,P27307954
CCOC(=O)NC(=S)Nc1cc2c(cc1NC(=S)NC(=O)OCC)nc[nH]2,C19912354,P29617145
CCOc1ccccc1NC(=O)CSc2nnc(n2N)N/N=C/c3ccccc3O,C20527317,P30601878
c1ccc(c(c1)/C=N/Nc2nnc(n2N)SCC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl)O,C20527325,P30601894
COc1ccc(c(c1)/C=N/Nc2nnc(n2N)SCC(=O)Nc3cccc(c3)Cl)O,C20527436,P30602127
COc1ccc(c(c1)/C=N/Nc2nnc(n2N)SCC(=O)Nc3cccc(c3)Br)O,C20527437,P30602129
COc1ccc(c(c1)/C=N/Nc2nnc(n2N)SCC(=O)Nc3cc(ccc3Cl)Cl)O,C20527444,P30602143
c1ccc2c(c1)c(c[nH]2)/C=N/Nc3nnc(n3N)SCC(=O)Nc4cc(ccc4Cl)C(F)(F)F,C20527854,P30603015
COc1ccc(cc1)NCc2nnc(n2N)SCC(=O)Nc3ccc(cc3)S(=O)(=O)N,C20838214,P31092135
c1c(cc(c(c1/C=N/Nc2[nH]nc(n2)SCC(=O)NNC(=O)C(F)(F)F)O)Cl)Cl,C20834467,P31102978
c1cc(ccc1CCNCC(=O)NCCCNc2ccc(cc2)[N+](=O)[O-])S(=O)(=O)N,C21266009,P31758187
CCOc1cc(ccc1O)/C=N/Nc2nnc(n2N)SCC(=O)Nc3ccccc3Cl,C21326352,P31834500
CCOc1cc(ccc1O)/C=N/Nc2nnc(n2N)SCC(=O)Nc3cccc(c3Cl)Cl,C21326574,P31834894
COc1cccc(c1)NC(=O)CSc2nnc(n2N)N/N=C/c3cc(cc(c3O)Cl)Cl,C21318616,P31841372
Cc1ccc(cc1)Nc2nc(nc(n2)N)CN[C@@H](CO)[C@H](c3ccc(cc3)[N+](=O)[O-])O,C23409277,P34761313
Cc1ccc(cc1)Nc2nc(nc(n2)N)CN[C@@H](CO)[C@@H](c3ccc(cc3)[N+](=O)[O-])O,C23409283,P34761319
CCCCn1c(c(c(=O)[nH]c1=O)N(CC)CC(=O)NCC(=O)Nc2ccc(c(c2)F)F)N,C24955934,P36927239
CCCCn1c(c(c(=O)[nH]c1=O)N(CC)CC(=O)N2CCc3c2ccc(c3)S(=O)(=O)N)N,C24956284,P36927593
Cc1c(sc(n1)NNC(=O)C)[C@H](/C=C/c2ccc(cc2)NC(=O)C)NNC(=S)N,C25585266,P37816568
CCN(c1c(n(c(=O)[nH]c1=O)Cc2ccccc2)N)C(=O)CSc3nnc(n3N)c4ccccc4F,C32666523,P48382704
c1cc(ccc1CC[C@@H](CC(=O)CCc2ccc(cc2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,C28650529,P56766400
CC[C@@H](C(=O)Nc1c(c2c(s1)CCCC2)C(=O)N)n3c(nnc3SCC(=O)OCC)N,C40174598,P60971531
CCN(CC)S(=O)(=O)c1ccc(cc1)Nc2c(c(ncn2)NNC(=O)c3ccc(cc3)OC)N,C40759492,P61877032
C1CCc2c(c(c(s2)NC(=O)CCCCC(=O)Nc3c(c4c(s3)CCCC4)C(=O)N)C(=O)N)C1,C01811321,P73479686
COc1ccc(cc1)CCNC(=S)NNc2ccc(cc2[N+](=O)[O-])S(=O)(=O)N,C16218294,P86255669
C1COCCN1CCCNC(=S)NNC(=O)c2c(c(c(c(n2)Cl)Cl)N)Cl,C16273799,P88847168
CC[NH+](CC)c1ccc(cc1)/C=N/Nc2[nH]nc(n2)SCC(=O)Nc3cccc(c3)NC(=O)C,C59005486,P89378539
CCOc1ccc(cc1)NC(=O)C[C@H]2C(=O)NC(=N2)/N=C(\N)/Nc3cccc(c3)C,C40376089,P90947217
CCC[NH2+]C[C@@H](COc1ccccc1C(=O)CCc2ccccc2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)[O-])O)O)O,C77312622,P120617422
COc1cc(cc(c1OC)OC)C(=O)NNC(=S)Nc2ccc(cc2)S(=O)(=O)N,C13555188,P126557282
C/C(=C/C(=O)Nc1ccccc1NC(=O)C)/NNC(=O)C(=O)Nc2cc(c(cc2OC)Cl)OC,C33871871,P130268780
CCOC(=O)C1=C(N(C(=C([C@@H]1c2ccccc2Cl)C(=O)[O-])COCC[NH3+])C)COCCN,C95079540,P149074673
CC(=O)Nc1ccc(cc1)NC(=O)CSc2nnc(n2N)c3cc(n[nH]3)c4ccc(cc4)OC,C09453499,P151837648
Cc1ccc(cc1C)N(C[C@@H]([C@@H]([C@@H](C(O)O)O)O)O)/N=N/c2ccc(cc2)[N+](=O)[O-],C04142231,P155905746
CCCCCCCCCS[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,C98220835,P156210173
c1cc(sc1)C(=O)CCCCCCCCCCBr,C04343276,P05761119
CCCCCCOC(=O)c1ccc(cc1)[N-]S(=O)(=O)c2ccc(cc2)C,C03191978,P09760297
CCCCCC(=O)O[C@](C)(CCC=C(C)C)C=C,C15120455,P22954710
Cc1cccc(c1)CSCCOCCSCc2cccc(c2)C,C16349386,P24732222
CCCCCCSC[C@@H](C)O[C@@H](C)CSCCCCCC,C16638369,P28350808
CCCCn1c(nnc1SCC(=O)NCCCc2ccccc2)[O-],C26264426,P38766060
CCCC[C@@H](CC)CO[P@@](=O)(C[C@@H](CC)CCCC)[O-],C05514789,P46142370
CCOCCCn1c(nnc1[S-])c2ccc(c(c2)OCC)OC(F)F,C02793129,P50082529
CCCCCCOc1ccc(cc1OC)/C=C/C(=N/c2nncs2)/[O-],C40890278,P62076826
CCCCSc1nnc(s1)/N=C(/COc2ccccc2OCC)\[O-],C41014156,P62258582
CCCCN(C)S(=O)(=O)[N-]Cc1ccnc(c1)OCc2ccccc2,C48289858,P72249647
CCCCOCCOc1cc(ccc1/C=C/C(=O)[O-])OC,C49263020,P73589191
CCCN(CCCCCCCl)CC(F)(F)F,C51019489,P76376708
c1ccc(cc1)/C=C\2/C(=O)N=C(S2)[N-]CCCCCCCCC(=O)[O-],C06889631,P89819854
CCCc1cc(nc(n1)SCC[C@@H](C(=O)OC)NCC)[O-],C62599170,P96066915
Cc1cccc(c1)OCCCc2nnc(n2CC=C)SCC(=O)[O-],C64871990,P99676937
CCCCN(C)S(=O)(=O)[N-]CCc1ccc(cc1)OCC#C,C66873107,P102778323
CCCCc1ccc(cc1)/N=C(/C(=C(/[C@H](C)OCCC=C)\[O-])/C#N)\[O-],C67798476,P104108900
CCCCCCCCCCCc1cc[n+](cc1)[O-],C68564935,P105216029
C=CCN(CCc1ccccc1)Cn2c(nnc2[S-])CCC3CCCC3,C58206558,P106705327
CC(C)CCN(CCC(C)C)Cn1c(nnc1[S-])Cc2cccs2,C58205524,P106708127
CCCCc1ccc(cc1)/N=C(/C(=C(/CCCNC(=O)C2CC2)\[O-])/C#N)\[O-],C70041239,P107972549
CCCCCCCCCCCCCCC#C,C02560577,P108640383
CCCCCCCCCCCC(=O)[C@@H]1C(=O)CCC(=C1[O-])C(=O)OC,C70664657,P109011997
CCCC[C@H](CC)CCC[C@H](CCC)Br,C70796155,P109253870
CCCC[C@H](CC)CN(CCC)CCCl,C71059484,P109679959
CCCCCCCCCCCCCCCCBr,C06845578,P111205183
CCCS(=O)(=O)[N-]c1ccc(cc1)NC(=O)N(CC)CC(CC)CC,C77713775,P121273927
CCCCOc1ccc(cc1)CC[N-]S(=O)(=O)N(C)C(C)C,C79273186,P123812229
CCCCSCC(CCC)(CCC)CBr,C83172257,P129998551
CCCCCCCCCCCCCCCC1=C(C(=O)C=C(C1=O)OC)[O-],C28536893,P133526146
CC[C@H](C)N(CCCCCS)CCOC,C87074507,P136295015
CC[C@@H](C)N(CC[C@@H](C)CCS)CCOC,C87074547,P136295061
CCCCCCN(CCCC)CCBr,C87753638,P137263860
CCCC(CCC)(CN(CC)CC(F)(F)F)CS,C94580031,P148259931
CC[C@@H](C)N(CCOC)CC(CC)(CC)CS,C94581034,P148264259
CCCC(CCC)(CN(C)CCC(F)(F)F)CS,C94581787,P148264675
c1ccc(cc1)CCCOCCCCCCS,C94585724,P148267787
CCCC[C@@H](CC)CNC(=O)Nc1cccc(c1)[N-]S(=O)(=O)CCC,C97595458,P154686055
c1cc(cc(c1)OCCCCCCCCCBr)C(F)(F)F,C97798121,P155217829
C[C@H]1C[C@H](CC(C1)(C)C)OCCCCCCCCCBr,C97798139,P155217847
c1cc(c(cc1OCCCCCCCCCBr)Cl)Cl,C97798183,P155217891
C[C@@H]1C[C@H](CC(C1)OCCCCCCCCCBr)C,C97798236,P155217944
C[C@@H]1CC[C@@H](C[C@@H]1C)OCCCCCCCCCBr,C97798237,P155217945
Cc1ccc(cc1)SCCCCCCCCCBr,C97798302,P155218010
CN(CCCCCCCCCS)CC(F)(F)F,C97799254,P155219163
c1cnc(nc1[O-])SCCCCCCCCCBr,C97798321,P155225463
CN(CCCCCCCCCS)Cc1cccc(c1)Br,C97799391,P155226948
CCCCCCCCCCOc1ccc(cc1)/C=C\2/C(=O)NC(=NC2=O)[O-],C98001701,P155658962
CCCCCCCCCSCCCCCCCCC,C98214926,P156194609
c1ccc2c(c1)c3c(s2)c(=O)n(c(n3)SCC(=O)N)CCCC(=O)NCCO,C04176166,P05371732
c1cc(sc1)C(=O)NNC(=O)CCCC[C@H]2[C@@H]3[C@@H](CS2)NC(=O)N3,C09500521,P14556522
c1ccc(c(c1)F)S(=O)(=O)NCC(=O)NCCc2ccc(cc2)S(=O)(=O)N,C08038321,P15006300
c1ccc(cc1)CNC(=O)NCCC(=O)NNC(=O)c2ccccc2F,C10025160,P15301585
c1cc(c(cc1NC(=O)CCCCCNC(=O)N)Cl)N2CCCC2=O,C11418330,P16969122
CCC[C@]1(C(=O)N(C(=O)N1)CC(=O)Nc2c(ccs2)C(=O)N)c3ccccc3,C12903614,P18952791
c1ccc(c(c1)NC(=O)CCCN2C(=O)C3(CCCC3)NC2=O)SCC(=O)N,C12914396,P18968286
c1cc(ccc1CCOC(=S)c2ccc(cc2)S(=O)(=O)N)S(=O)(=O)N,C06413978,P19268546
CCc1c(sc(c1C(=O)N)NC(=S)NC(=O)/C=C/C(=O)OCC)C,C10149885,P22551372
c1ccc2c(c1)[C@@H](CCO2)NC(=O)COC(=O)c3ccc(cc3)CNC(=O)N,C19352340,P28610351
CC(C)(C)C(=O)NNC(=O)CSc1nc([nH]n1)NN=C2CCCC2,C20836727,P31089308
c1cc(ccc1CNC(=O)CSc2nnc(n2N)NN=C3CCCC3)F,C21327749,P31836907
c1ccc(cc1)COC(=O)CSC2=NC(=C(C3([C@@H]2C(=O)N)CCCCC3)C#N)N,C21577937,P32164510
Cc1c(sc(n1)NC(=O)CCNC(=O)Cc2ccccc2)SCC(=O)N,C31797281,P46842738
c1ccc(cc1)n2c(cc(n2)C3CC3)C(=O)NCc4cccc(c4)NS(=O)(=O)N,C32754049,P48503257
c1ccc(cc1)Cn2c(c(c(=O)[nH]c2=O)N(CCCO)Cc3cccc(c3)F)N,C32907897,P48711188
CCOc1ccc(cc1OCC)CCNC(=O)CSc2nc([nH]n2)N,C15940910,P56589528
C[C@H](C(=O)NC(=O)NCC(C)C)Sc1nnc(s1)SCC(=O)N,C22313032,P59939934
c1cc2c(cc1CNc3c(c(ncn3)NCCN4CCOCC4)N)OCO2,C40686308,P61757435
c1cc(cc(c1)Cn2ccnc2)CNC(=O)C(=O)Nc3ccc(c(c3)C(=O)N)F,C41550714,P62970241
c1ccc2c(c1)nc(s2)c3ccc(cc3)NC(=O)C(=O)NCCCC(=O)N,C42044508,P63629768
CCC(CC)N(CCO)S(=O)(=O)c1cc(cnc1NN)Br,C42526608,P64316670
c1cc(ccc1NC(=S)NNC(=O)CSc2[nH]ncn2)Br,C44549429,P67231291
COCCOCCNS(=O)(=O)c1cc(cnc1NN)Br,C44728308,P67461968
C[NH+](C)[C@@H](C/N=C(/C(=O)Nc1ccc(c(c1)Cl)C(=O)N)\[O-])c2ccco2,C48732840,P72829571
CCCCn1c(c(c(=O)[nH]c1=O)N(C)C[C@H](c2ccc(c(c2)F)F)O)N,C51285292,P76827014
Cn1cc(cc1C(=O)N)S(=O)(=O)NCCCC[NH+](C)c2ccccc2,C53671394,P80686022
c1cc(ncc1C(F)(F)F)NCCNC(=O)C2CCN(CC2)S(=O)(=O)N,C25007306,P87537998
c1cc(ccc1S(=O)(=O)NCCC(=O)NCc2nnc(s2)N)Br,C20202992,P89044707
CC(=O)Nc1cccc(c1)NC(=O)CSc2nnc(n2N)CCc3ccccc3,C59046786,P89469880
CCn1c(c(cn1)NC(=S)Nc2c(c3c(s2)CCC3)C(=O)OC)C(=O)N,C13763811,P90008544
c1ccc(cc1)N/C(=[NH+]/Cc2ccc(cc2)S(=O)(=O)N)/S[C@H]3CC(=NC3=O)[O-],C59489534,P90547060
c1ccc(c(c1)C(=O)NCCC(=O)NCCCc2nnc(s2)N)F,C63856207,P98049838
C[C@H]1NN[C@@H](S1)SCC(=O)N[C@@H](CC2=c3ccccc3=[NH+]C2)C(=O)[O-],C64684506,P99359968
Cc1ccc(cc1)S(=O)(=O)NCCCNc2c3ccccc3nc(n2)CCN,C65395164,P100548066
c1ccc(cc1)NCCNS(=O)(=O)c2c(c3c(s2)C[NH2+]CC3)C(=O)[O-],C67884610,P104224081
CN(C)c1ccc(cc1F)CNC(=O)Nc2ccccc2OCCC(=O)N,C58631368,P107493756
CCOC(=O)CNc1ncc(cn1)c2cc(nc(c2C#N)N)c3ccc[nH]3,C71763913,P111194373
COc1cc(cc(c1O)OC)/C=N\[NH+]=C(/NCC[NH+]2CCOCC2)\[S-],C73023853,P113656181
c1cc(oc1)C(=O)NCCC(=O)NCCc2ccc(cc2)S(=O)(=O)N,C03455899,P126202662
c1ccc(cc1)CC(=O)NCC(=O)NCCc2ccc(cc2)S(=O)(=O)N,C03448817,P126203639
c1cc(c(c(c1)F)N2CC[C@H](C2=O)NC(=O)CCCCNC(=O)N)F,C88236551,P137990790
c1cc(ccc1CNC(=O)CNC(=O)c2cc(ccn2)Cl)CS(=O)(=O)N,C10706926,P140362511
c1cc(cc(c1)OCCCC#N)CNc2ccc3c(c2)c([nH]n3)C(=O)N,C89807391,P140394386
CC1CCC(CC1)NC(=O)[C@H](C)N(C)CCCc2c(c(n[nH]2)N)C#N,C89942491,P140599159
CCCCS(=O)(=O)Nc1ccc(cc1)NC(=O)NCc2[nH]ccn2,C92051894,P144118692
Cc1c(c(n[nH]1)C)Sc2ccccc2NC(=O)NCCNS(=O)(=O)C,C95529453,P150143455
CCN(Cc1[nH]c(=O)c2ccccc2n1)[C@@H](C)C(=O)Nc3c(ccs3)C(=O)N,C96966116,P153469130
CN(C[C@@H](COCc1cccs1)O)c2c(n(c(=O)[nH]c2=O)Cc3ccccc3)N,C97038936,P153605729
c1cc(oc1)CNC(=O)CNC(=O)NCC(=O)Nc2ccc(cc2)Cl,C54648975,P153934765
C1C[C@H]2C[C@@H]1C[C@@]2(C(=O)[O-])[NH3+],C02534412,P06160053
CC[C@](C(C)C)(C(=O)[O-])[NH3+],C02048196,P08339255
C1[C@H]([C@H](CO[C@@H]1O)O)O,C00164941,P19790237
CC1(C(=O)N(C(=O)N1)CCN)C,C19402407,P28709458
CC1(O[C@@H]([C@H](O1)O)N)C,C21992345,P32727884
C1[C@H](O[C@H]([C@H]1O)O)CO,C22000061,P32736215
C(/C=C(\CCl)/C(=O)[O-])[NH3+],C27868767,P41053474
C1CC2(C1)C[C@]2(C[NH3+])C(=O)[O-],C28474936,P41884473
C1C[C@H](OC1)c2nc([nH]n2)N,C03723183,P49999760
CC(C)([C@@H](CC(=O)[O-])[NH3+])S,C34477452,P51176075
C1[C@@H]([C@H](CO1)O)NCCO,C37888062,P56915230
CSC1NCC(CN1)O,C39059256,P59179059
C1[C@H]([NH2+][C@H](S1)C(=O)[O-])O,C39066005,P59188741
C[C@H](/C(=N/CC#N)/[O-])[NH3+],C40859972,P62045751
C[C@@H](C[NH3+])Sc1[n-]ncn1,C43514625,P65814525
C1COC[C@H]1C[C@H](CO)N,C44467367,P67171135
C[NH2+]CC[P@](=O)(O)[O-],C56871180,P85405130
CN1[C@@H]([C@@H](NC1=O)O)O,C34538857,P89695694
C1CNC(=O)O[C@@H]1C(O)O,C59846774,P91264999
CC(C)[C@H]([NH3+])[P@@H](=O)[O-],C35330227,P91867161
CN1CC[C@](C1)(CO)N,C61992219,P95110098
CO[C@H]1CCC[C@H](C1)NN,C69846679,P107653373
C1C[C@@H](COC1)[C@@H](CN)O,C70533423,P108804873
C[P@](=O)(C1CC(C1)[NH3+])[O-],C72169033,P112081059
C1C[C@@H](OC1)c2[n-]nc(n2)C[NH3+],C72236530,P112242655
C1[C@H](CN[C@@H]1C=O)N,C72266177,P112297710
CCN1CCC[C@@H](C1)NN,C73652067,P114728644
Cc1c(c(no1)[O-])[C@@H](C)[NH3+],C75528571,P117560748
C1C[C@H](OC1)[C@@H](CN)O,C76572970,P119451606
CC(C)[C@@H](/C(=N/OC)/[O-])[NH3+],C34115256,P122857100
CC(C)[C@H](/C(=N/OC)/[O-])[NH3+],C34115257,P122857255
C[C@@](CN(C)C)(CO)N,C78724620,P122857617
C[C@](CN(C)C)(CO)N,C78724623,P122857620
COCC[C@H](N)O,C79636557,P124438575
C[C@H]1CNC[C@@H]1c2[nH]c(=O)[nH]n2,C82558195,P129035463
C[C@H](C[NH3+])/N=C(/C(F)(F)F)\[O-],C82584611,P129061723
C1C[C@H](COC1)[C@@H](CO)N,C82581896,P129063268
Cc1[nH]nc(n1)[C@@]2(CCOC2)N,C82962891,P129692205
CO/N=C(/[C@H]1C[C@@H](C[NH2+]1)O)\[O-],C83116496,P129929738
C1C[C@H](O[C@@H]1CN)CO,C36437530,P130761429
C[C@@H]1C[C@H]1c2nc([nH]n2)[C@@H](C)N,C83810658,P131110571
C(Cc1nnc(s1)N)CO,C86085437,P134801288
C1CN(C[C@H]1[NH3+])/C=C\C(=O)[O-],C86899256,P136023718
C[C@]1(CCCO1)CNN,C87229837,P136492940
C[C@@H](c1[n-]nc(n1)CC2CC2)[NH3+],C87583858,P137000855
C[C@H](c1[n-]nc(n1)CC2CC2)[NH3+],C87583860,P137000857
C1CN(CCC1C[NH3+])C(=O)[O-],C39066722,P141696125
C[C@@H](c1c(c(=O)cc[nH]1)O)O,C39059578,P151027312
C1CO[C@@H](C[C@H]1[NH3+])CC(=O)[O-],C98087513,P155906191
COc1cnc(nc1[O-])C[NH3+],C98177573,P156130855
c1cc2c(cc1[N+](=O)[O-])C[C@](C2)(C(=O)[O-])[NH3+],C04502614,P06109929
C1CS(=O)(=O)C[C@H]1NC(=O)NCCO,C03174180,P08978903
C1[C@H](C=CS1(=O)=O)CC(=O)NC(=O)N,C05010803,P08989158
CCNC(=O)NC(=O)[C@H](C)N1CCNCC1,C34938077,P51866350
Cc1c(c(n(n1)C)NCC(=O)N(C)C)N,C36749326,P54621195
C1C[C@H](N(C1)C(=O)N)C(=O)N2CCNCC2,C40508340,P61504629
C[C@H](C(=O)NCc1nnc2n1cccc2)N,C40827931,P62001781
C1C[C@H]([NH2+]C1)CC(=O)N2C[C@@H](C[C@@H]2C(=O)[O-])O,C42170626,P63814773
C1C[C@H]([NH2+]C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])O,C42171074,P63815221
CC(C)[C@H](C(=O)N1CCO[C@@H](C1)C(=O)[O-])[NH3+],C43705531,P66062645
C1CC[C@@H]([C@H](C1)NC(=O)C(=O)NCC#N)O,C52010034,P77873773
C1CN(C[C@H]1C(=O)[O-])C(=O)[C@@H]2C[C@@H](C[NH2+]2)O,C62135766,P95345735
C1CN(C[C@@H]1C[NH3+])C(=O)N2CC[C@H](C2)C(=O)[O-],C62136607,P95346580
Cc1c(cn[nH]1)C(=O)N[C@@H](C)C(=O)NC,C70212440,P108229893
Cc1c(c[nH]n1)C(=O)N[C@H]2CNC[C@@H]2OC,C70630671,P108952250
c1c(c(cc(c1[N+](=O)[O-])F)F)[C@@H](C(=O)[O-])[NH3+],C72196428,P112151104
c1c(c(cc(c1F)F)[N+](=O)[O-])[C@@H](C(=O)[O-])[NH3+],C72196429,P112151105
c1ccc(cc1)[C@@H](C(=O)NN)n2cncn2,C82468465,P128872929
C[C@@H](C(=O)NN)N1C(=O)CC(CC1=O)(C)C,C82471677,P128883820
C1CS(=O)(=O)C[C@H]1NC(=O)[C@]2(CCOC2)N,C82963347,P129692736
Cn1c(c(cn1)N)C(=O)NCc2nccs2,C83745239,P131005277
C1C[C@@H](C(=O)NC1)NS(=O)(=O)[C@H]2CCNC2,C83811647,P131111142
C1CN(C[C@@H]1C[NH3+])C(=O)N2CC(C2)C(=O)[O-],C84407903,P132077221
Cc1[nH]c(c[nH+]1)S(=O)(=O)NC2CC(C2)[O-],C84443146,P132155296
C1C[C@@H](CN(C1)C(=O)[C@@]2(CCOC2)[NH3+])C(=O)[O-],C85911729,P134510824
C[C@]1(CCN(C1)C(=O)[C@@]2(CCOC2)[NH3+])C(=O)[O-],C85913782,P134514318
C[C@@]1(CCN(C1)C(=O)[C@]2(CCOC2)[NH3+])C(=O)[O-],C85913784,P134514320
C[C@@]1(CCC[NH2+]C1)C(=O)N[C@@H]2CON=C2[O-],C86482791,P135398379
C[C@@H]1CN[C@H](CN1)C(=O)Nc2cnn(c2)C,C86779788,P135851466
Cc1nc(cs1)Cn2ccnc2/C(=N/O)/N,C87344050,P136644951
Cc1nc([nH]n1)C(=O)N[C@@H]2CCC[C@@H](C2)O,C87447767,P136796394
Cc1[n-]nc(n1)C(=O)N2CC[C@@H]([C@@H](C2)[NH3+])C,C87446375,P136813500
C[C@H](c1nc([n-]n1)[C@H]2COc3ccccc3O2)[NH3+],C87861009,P137430106
CNC(=O)[C@H]1CNCCN1C(=O)c2ccc[nH]2,C89084476,P139326670
Cc1c(c(n(n1)C)C)NC(=O)[C@@H]2COC[C@H]2N,C90384094,P141324071
CN[C@@H]1COC[C@@H]1C(=O)N[C@@H]2CCCNC2=O,C90437267,P141420839
C[C@]1(COC[C@@H]1NC(=O)[C@@H]2CCC[NH2+]2)C(=O)[O-],C90572126,P141647520
C[C@]1(COC[C@H]1NC(=O)[C@@H]2CCC[NH2+]2)C(=O)[O-],C90572131,P141647525
C[C@@]1(COC[C@@H]1[NH3+])C(=O)N2CC[C@@H](C2)C(=O)[O-],C90603804,P141682108
[H]/N=C/1\[C@@H](C(=O)C1=O)N(CC(C)C)C(=O)N,C90769421,P141985382
Cc1c(ccc[nH+]1)NC(=O)NC(C)(C)C(=O)[O-],C91497599,P143186087
C1COC[C@@H]([NH2+]1)C(=O)N[C@H]2C[C@@H](C=C2)C(=O)[O-],C92180643,P144325785
C1COC[C@H]([NH2+]1)C(=O)N[C@H]2C[C@@H](C=C2)C(=O)[O-],C92180644,P144325786
C[C@H](c1nncn1C)NC(=O)[C@@H]2C[C@@H](C=C2)N,C92203074,P144370519
C[C@H](CC#N)NC(=O)[C@@H]1Cc2c([nH]cn2)CN1,C92782190,P145257169
C[C@H]1[C@H](CCN1C(=O)[C@@H]2C[C@@H](C[NH2+]2)O)C(=O)[O-],C92924122,P145477099
c1cnn(c1)Cc2ccc(cn2)C(=O)NN,C87224068,P148530062
Cc1c(n(cn1)Cc2ccc(cn2)C(=O)NN)C,C94764152,P148535271
Cc1[n-]nc(n1)C(=O)N2CCCC[C@@H]2[C@H](C)[NH3+],C95045890,P149005163
C[C@@]1(C[C@H](N(C1)C(=O)OC(C)(C)C)C(=O)[O-])[NH3+],C95951550,P151102168
CC/C(=[NH+]\CCCn1ccnc1)/C2C(=NC(=O)N(C2=O)C3CCCCC3)O,C08973361,P13776611
CCc1nn(c(=O)c2n1c3cc(sc3c2)C)CC(=O)NCCCn4cc[nH+]c4,C12087406,P17803367
C[C@H](CCn1cccn1)[NH+]2CCC(CC2)n3c(ccn3)NC(=O)c4cccnc4,C12299061,P18066438
CCn1cc(c(n1)C)S(=O)(=O)NC[C@H](c2ccc3c(c2)OCO3)[NH+](C)C,C12362474,P18163469
c1ccn2cc([nH+]c2c1)CNC(=O)CCn3c(=O)oc(n3)c4cccs4,C08279429,P19741207
CC[NH+](CC)CCCNC(=O)[C@@H]1[C@H]2C=C[C@@]3([C@H]1C(=O)N(C3)c4cc(on4)C)O2,C15905458,P24013461
Cc1ccc(cc1S(=O)(=O)N2CCOCC2)NC(=O)CCCn3cc[nH+]c3C,C19214688,P28365881
CCn1cc(c(n1)C)C[NH+]2CCC(CC2)(Cn3c(=O)oc(n3)c4cccs4)O,C19524520,P28898989
CCc1c(c(on1)C)C(=O)NCC2CCC(CC2)c3nnc(o3)c4cc[nH+]cc4,C19521297,P28902847
c1cc(oc1C[NH2+]Cc2nnc3n2CCC3)c4ccn(n4)Cc5cscn5,C20543420,P30631457
CCc1nn(c(=O)c2n1c3cc(oc3c2)C)[C@@H](CC)C(=O)NCc4ccc[nH+]c4,C20862039,P31149040
Cc1ccc(o1)C[NH+]2CCN=C([C@@H]2CC(=O)N(Cc3[nH+]ccn3C)C(C)C)[O-],C39437555,P59771707
CCOC(=O)C1=C(C(=[NH+][C@@H]1C)C(=O)CN2C(=O)C3(CCC(CC3)C)NC2=O)C,C40018613,P60734851
c1ccc(c(c1)C(=O)NC[C@H](c2cccs2)[NH+]3CCOCC3)n4cnnn4,C40043148,P60772206
c1cc(c(cc1Br)S(=O)(=O)NCCn2cc[nH+]c2)[N+](=O)[O-],C41066256,P62333812
c1cc(c[nH+]c1)CN(C[C@@H]2CCCO2)C(=O)Nc3cccnc3n4cccn4,C48081189,P71969941
CC[NH+](Cc1cccc(c1C)[N+](=O)[O-])CC(=O)N[C@@H]2CCS(=O)(=O)C2,C51382499,P76974196
CCOC(=O)c1cnn(c1C)c2ccc(cc2)C(=O)N[C@H](C)Cn3cc[nH+]c3,C52749927,P79037518
CN(Cc1nc(no1)c2cccc[nH+]2)C(=O)CCNC(=O)c3ccc(cc3)F,C55413028,P83472710
C[C@@H](c1ccccc1)NC(=O)Cn2cc([nH+]c2)c3nc(on3)c4ccncc4,C49411897,P95117828
